,store,item,sales,day
,1,4,20,Monday
,1,4,25,Tuesday
,1,4,16,Wednesday
,1,4,22,Thursday
,1,4,31,Friday
,1,4,27,Saturday
,1,4,36,Sunday
,1,4,16,Monday
,1,4,19,Tuesday
,1,4,27,Wednesday
,1,4,21,Thursday
,1,4,24,Friday
,1,4,29,Saturday
,1,4,30,Sunday
,1,4,18,Monday
,1,4,30,Tuesday
,1,4,24,Wednesday
,1,4,23,Thursday
,1,4,25,Friday
,1,4,29,Saturday
,1,4,28,Sunday
,1,4,21,Monday
,1,4,23,Tuesday
,1,4,18,Wednesday
,1,4,16,Thursday
,1,4,23,Friday
,1,4,16,Saturday
,1,4,15,Sunday
,1,4,10,Monday
,1,4,15,Tuesday
,1,4,13,Wednesday
,1,4,14,Thursday
,1,4,16,Friday
,1,4,22,Saturday
,1,4,18,Sunday
,1,4,10,Monday
,1,4,17,Tuesday
,1,4,11,Wednesday
,1,4,18,Thursday
,1,4,15,Friday
,1,4,19,Saturday
,1,4,14,Sunday
,1,4,11,Monday
,1,4,17,Tuesday
,1,4,22,Wednesday
,1,4,16,Thursday
,1,4,16,Friday
,1,4,17,Saturday
,1,4,11,Sunday
,1,4,11,Monday
,1,4,15,Tuesday
,1,4,16,Wednesday
,1,4,20,Thursday
,1,4,25,Friday
,1,4,19,Saturday
,1,4,15,Sunday
,2,4,23,Tuesday
,2,4,25,Wednesday
,2,4,13,Thursday
,2,4,29,Friday
,2,4,40,Saturday
,2,4,33,Sunday
,2,4,27,Monday
,2,4,27,Tuesday
,2,4,25,Wednesday
,2,4,25,Thursday
,2,4,27,Friday
,2,4,20,Saturday
,2,4,23,Sunday
,2,4,20,Monday
,2,4,22,Tuesday
,2,4,22,Wednesday
,2,4,22,Thursday
,2,4,23,Friday
,2,4,17,Saturday
,2,4,26,Sunday
,2,4,12,Monday
,2,4,18,Tuesday
,2,4,18,Wednesday
,2,4,19,Thursday
,2,4,20,Friday
,2,4,18,Saturday
,2,4,35,Sunday
,2,4,17,Monday
,2,4,20,Tuesday
,2,4,21,Wednesday
,2,4,26,Thursday
,2,4,34,Friday
,2,4,27,Saturday
,2,4,22,Sunday
,2,4,17,Monday
,2,4,20,Tuesday
,2,4,13,Wednesday
,2,4,32,Thursday
,2,4,26,Friday
,2,4,30,Saturday
,2,4,32,Sunday
,2,4,17,Monday
,2,4,21,Tuesday
,2,4,25,Wednesday
,2,4,21,Thursday
,2,4,28,Friday
,2,4,29,Saturday
,2,4,28,Sunday
,2,4,21,Monday
,2,4,27,Tuesday
,2,4,27,Wednesday
,2,4,25,Thursday
,2,4,24,Friday
,2,4,29,Saturday
,2,4,38,Sunday
,2,4,25,Monday
,2,4,18,Tuesday
,2,4,24,Wednesday
,2,4,19,Thursday
,2,4,26,Friday
,2,4,30,Saturday
,2,4,16,Sunday
,2,4,19,Monday
,2,4,14,Tuesday
,2,4,15,Wednesday
,2,4,29,Thursday
,2,4,19,Friday
,2,4,19,Saturday
,2,4,21,Sunday
,2,4,8,Monday
,2,4,12,Tuesday
,2,4,19,Wednesday
,2,4,10,Thursday
,2,4,14,Friday
,2,4,21,Saturday
,2,4,20,Sunday
,2,4,15,Monday
,2,4,15,Tuesday
,2,4,10,Wednesday
,2,4,15,Thursday
,2,4,15,Friday
,2,4,22,Saturday
,2,4,26,Sunday
,2,4,14,Monday
,2,4,12,Tuesday
,2,4,20,Wednesday
,2,4,16,Thursday
,2,4,23,Friday
,2,4,16,Saturday
,2,4,24,Sunday
,2,4,8,Monday
,2,4,20,Tuesday
,2,4,30,Wednesday
,2,4,22,Thursday
,2,4,27,Friday
,2,4,29,Saturday
,2,4,34,Sunday
,2,4,20,Monday
,2,4,22,Tuesday
,2,4,30,Wednesday
,2,4,21,Thursday
,2,4,29,Friday
,2,4,23,Saturday
,2,4,27,Sunday
,2,4,17,Monday
,2,4,30,Tuesday
,2,4,27,Wednesday
,2,4,27,Thursday
,2,4,33,Friday
,2,4,23,Saturday
,2,4,33,Sunday
,2,4,22,Monday
,2,4,29,Tuesday
,2,4,28,Wednesday
,2,4,25,Thursday
,2,4,18,Friday
,2,4,34,Saturday
,2,4,28,Sunday
,2,4,14,Monday
,2,4,29,Tuesday
,2,4,28,Wednesday
,2,4,21,Thursday
,2,4,23,Friday
,2,4,20,Saturday
,2,4,36,Sunday
,2,4,22,Monday
,2,4,32,Tuesday
,2,4,43,Wednesday
,2,4,31,Thursday
,2,4,32,Friday
,2,4,26,Saturday
,2,4,42,Sunday
,2,4,17,Monday
,2,4,21,Tuesday
,2,4,24,Wednesday
,2,4,28,Thursday
,2,4,27,Friday
,2,4,28,Saturday
,2,4,27,Sunday
,2,4,24,Monday
,2,4,22,Tuesday
,2,4,25,Wednesday
,2,4,37,Thursday
,2,4,32,Friday
,2,4,30,Saturday
,2,4,41,Sunday
,2,4,22,Monday
,2,4,19,Tuesday
,2,4,25,Wednesday
,2,4,31,Thursday
,2,4,28,Friday
,2,4,16,Saturday
,2,4,26,Sunday
,2,4,15,Monday
,2,4,22,Tuesday
,2,4,19,Wednesday
,2,4,20,Thursday
,2,4,30,Friday
,2,4,21,Saturday
,2,4,22,Sunday
,2,4,17,Monday
,2,4,15,Tuesday
,2,4,27,Wednesday
,2,4,18,Thursday
,2,4,24,Friday
,2,4,20,Saturday
,2,4,26,Sunday
,2,4,16,Monday
,2,4,28,Tuesday
,2,4,19,Wednesday
,2,4,17,Thursday
,2,4,13,Friday
,2,4,22,Saturday
,2,4,30,Sunday
,2,4,20,Monday
,2,4,21,Tuesday
,2,4,18,Wednesday
,2,4,15,Thursday
,2,4,15,Friday
,2,4,19,Saturday
,2,4,18,Sunday
,2,4,20,Monday
,2,4,18,Tuesday
,2,4,14,Wednesday
,2,4,30,Thursday
,2,4,32,Friday
,2,4,34,Saturday
,2,4,27,Sunday
,2,4,28,Monday
,2,4,22,Tuesday
,2,4,26,Wednesday
,2,4,34,Thursday
,2,4,26,Friday
,2,4,38,Saturday
,2,4,37,Sunday
,2,4,38,Monday
,2,4,27,Tuesday
,2,4,18,Wednesday
,2,4,29,Thursday
,2,4,26,Friday
,2,4,34,Saturday
,2,4,27,Sunday
,2,4,19,Monday
,2,4,28,Tuesday
,2,4,29,Wednesday
,2,4,24,Thursday
,2,4,37,Friday
,2,4,29,Saturday
,2,4,30,Sunday
,2,4,18,Monday
,2,4,32,Tuesday
,2,4,28,Wednesday
,2,4,23,Thursday
,2,4,21,Friday
,2,4,33,Saturday
,2,4,33,Sunday
,2,4,24,Monday
,2,4,25,Tuesday
,2,4,32,Wednesday
,2,4,30,Thursday
,2,4,36,Friday
,2,4,42,Saturday
,2,4,37,Sunday
,2,4,11,Monday
,2,4,21,Tuesday
,2,4,33,Wednesday
,2,4,32,Thursday
,2,4,26,Friday
,2,4,33,Saturday
,2,4,29,Sunday
,2,4,18,Monday
,2,4,25,Tuesday
,2,4,25,Wednesday
,2,4,29,Thursday
,2,4,41,Friday
,2,4,32,Saturday
,2,4,37,Sunday
,2,4,27,Monday
,2,4,33,Tuesday
,2,4,25,Wednesday
,2,4,42,Thursday
,2,4,24,Friday
,2,4,28,Saturday
,2,4,38,Sunday
,2,4,19,Monday
,2,4,20,Tuesday
,2,4,25,Wednesday
,2,4,21,Thursday
,2,4,18,Friday
,2,4,32,Saturday
,2,4,18,Sunday
,2,4,16,Monday
,2,4,29,Tuesday
,2,4,24,Wednesday
,2,4,21,Thursday
,2,4,20,Friday
,2,4,25,Saturday
,2,4,21,Sunday
,2,4,14,Monday
,2,4,23,Tuesday
,2,4,7,Wednesday
,2,4,23,Thursday
,2,4,28,Friday
,2,4,22,Saturday
,2,4,23,Sunday
,2,4,19,Monday
,2,4,17,Tuesday
,2,4,21,Wednesday
,2,4,20,Thursday
,2,4,18,Friday
,2,4,21,Saturday
,2,4,30,Sunday
,2,4,14,Monday
,2,4,22,Tuesday
,2,4,25,Wednesday
,2,4,16,Thursday
,2,4,30,Saturday
,2,4,34,Sunday
,2,4,19,Monday
,2,4,26,Tuesday
,2,4,30,Wednesday
,2,4,32,Thursday
,2,4,30,Friday
,2,4,38,Saturday
,2,4,34,Sunday
,2,4,23,Monday
,2,4,32,Tuesday
,2,4,21,Wednesday
,2,4,34,Thursday
,2,4,28,Friday
,2,4,29,Saturday
,2,4,38,Sunday
,2,4,25,Monday
,2,4,26,Tuesday
,2,4,30,Wednesday
,2,4,27,Thursday
,2,4,33,Friday
,2,4,33,Saturday
,2,4,29,Sunday
,2,4,26,Monday
,2,4,19,Tuesday
,2,4,28,Wednesday
,2,4,24,Thursday
,2,4,35,Friday
,2,4,34,Saturday
,2,4,31,Sunday
,2,4,28,Monday
,2,4,28,Tuesday
,2,4,31,Wednesday
,2,4,36,Thursday
,2,4,24,Friday
,2,4,37,Saturday
,2,4,32,Sunday
,2,4,29,Monday
,2,4,33,Tuesday
,2,4,38,Wednesday
,2,4,31,Thursday
,2,4,38,Friday
,2,4,34,Saturday
,2,4,46,Sunday
,2,4,27,Monday
,2,4,29,Tuesday
,2,4,34,Wednesday
,2,4,34,Thursday
,2,4,31,Friday
,2,4,34,Saturday
,2,4,35,Sunday
,2,4,22,Monday
,2,4,32,Tuesday
,2,4,30,Wednesday
,2,4,28,Thursday
,2,4,30,Friday
,2,4,32,Saturday
,2,4,47,Sunday
,2,4,21,Monday
,2,4,35,Tuesday
,2,4,33,Wednesday
,2,4,21,Thursday
,2,4,29,Friday
,2,4,14,Saturday
,2,4,20,Sunday
,2,4,20,Monday
,2,4,25,Tuesday
,2,4,23,Wednesday
,2,4,29,Thursday
,2,4,19,Friday
,2,4,23,Saturday
,2,4,21,Sunday
,2,4,19,Monday
,2,4,27,Tuesday
,2,4,17,Wednesday
,2,4,25,Thursday
,2,4,30,Friday
,2,4,29,Saturday
,2,4,30,Sunday
,2,4,15,Monday
,2,4,20,Tuesday
,2,4,16,Wednesday
,2,4,25,Thursday
,2,4,23,Friday
,2,4,25,Saturday
,2,4,37,Sunday
,2,4,27,Monday
,2,4,17,Tuesday
,2,4,19,Wednesday
,2,4,19,Thursday
,2,4,31,Friday
,2,4,26,Saturday
,2,4,27,Sunday
,2,4,29,Monday
,2,4,34,Tuesday
,2,4,21,Wednesday
,2,4,25,Thursday
,2,4,25,Friday
,2,4,36,Saturday
,2,4,28,Sunday
,2,4,25,Monday
,2,4,27,Tuesday
,2,4,37,Wednesday
,2,4,26,Thursday
,2,4,38,Friday
,2,4,40,Saturday
,2,4,42,Sunday
,2,4,28,Monday
,2,4,35,Tuesday
,2,4,30,Wednesday
,2,4,32,Thursday
,2,4,37,Friday
,2,4,29,Saturday
,2,4,38,Sunday
,2,4,22,Monday
,2,4,24,Tuesday
,2,4,27,Wednesday
,2,4,22,Thursday
,2,4,34,Friday
,2,4,39,Saturday
,2,4,33,Sunday
,2,4,24,Monday
,2,4,33,Tuesday
,2,4,29,Wednesday
,2,4,26,Thursday
,2,4,44,Friday
,2,4,33,Saturday
,2,4,35,Sunday
,2,4,31,Monday
,2,4,29,Tuesday
,2,4,33,Wednesday
,2,4,29,Thursday
,2,4,34,Friday
,2,4,36,Saturday
,2,4,32,Sunday
,2,4,32,Monday
,2,4,29,Tuesday
,2,4,29,Wednesday
,2,4,30,Thursday
,2,4,34,Friday
,2,4,40,Saturday
,2,4,51,Sunday
,2,4,22,Monday
,2,4,46,Tuesday
,2,4,33,Wednesday
,2,4,30,Thursday
,2,4,28,Friday
,2,4,35,Saturday
,2,4,40,Sunday
,2,4,29,Monday
,2,4,32,Tuesday
,2,4,33,Wednesday
,2,4,38,Thursday
,2,4,33,Friday
,2,4,22,Saturday
,2,4,30,Sunday
,2,4,22,Monday
,2,4,35,Tuesday
,2,4,15,Wednesday
,2,4,21,Thursday
,2,4,26,Friday
,2,4,22,Saturday
,2,4,32,Sunday
,2,4,26,Monday
,2,4,15,Tuesday
,2,4,25,Wednesday
,2,4,16,Thursday
,2,4,22,Friday
,2,4,24,Saturday
,2,4,29,Sunday
,2,4,24,Monday
,2,4,26,Tuesday
,2,4,25,Wednesday
,2,4,22,Thursday
,2,4,24,Friday
,2,4,32,Saturday
,2,4,32,Sunday
,2,4,22,Monday
,2,4,18,Tuesday
,2,4,26,Wednesday
,2,4,23,Thursday
,2,4,21,Friday
,2,4,35,Saturday
,2,4,29,Sunday
,3,4,20,Tuesday
,3,4,31,Wednesday
,3,4,23,Thursday
,3,4,12,Friday
,3,4,22,Saturday
,3,4,24,Sunday
,3,4,16,Monday
,3,4,19,Tuesday
,3,4,16,Wednesday
,3,4,21,Thursday
,3,4,16,Friday
,3,4,21,Saturday
,3,4,26,Sunday
,3,4,15,Monday
,3,4,16,Tuesday
,3,4,16,Wednesday
,3,4,23,Thursday
,3,4,26,Friday
,3,4,30,Saturday
,3,4,29,Sunday
,3,4,15,Monday
,3,4,24,Tuesday
,3,4,23,Wednesday
,3,4,17,Thursday
,3,4,19,Friday
,3,4,16,Saturday
,3,4,27,Sunday
,3,4,16,Monday
,3,4,16,Tuesday
,3,4,16,Wednesday
,3,4,23,Thursday
,3,4,29,Friday
,3,4,27,Saturday
,3,4,30,Sunday
,3,4,15,Monday
,3,4,27,Tuesday
,3,4,27,Wednesday
,3,4,15,Thursday
,3,4,28,Friday
,3,4,20,Saturday
,3,4,27,Sunday
,3,4,8,Monday
,3,4,15,Tuesday
,3,4,17,Wednesday
,3,4,24,Thursday
,3,4,18,Friday
,3,4,20,Saturday
,3,4,30,Sunday
,3,4,22,Monday
,3,4,24,Tuesday
,3,4,19,Wednesday
,3,4,22,Thursday
,3,4,25,Friday
,3,4,20,Saturday
,3,4,34,Sunday
,3,4,26,Monday
,3,4,16,Tuesday
,3,4,20,Wednesday
,3,4,20,Thursday
,3,4,28,Friday
,3,4,21,Saturday
,3,4,24,Sunday
,3,4,11,Monday
,3,4,15,Tuesday
,3,4,18,Wednesday
,3,4,15,Thursday
,3,4,18,Friday
,3,4,16,Saturday
,3,4,17,Sunday
,3,4,16,Monday
,3,4,19,Tuesday
,3,4,13,Wednesday
,3,4,10,Thursday
,3,4,17,Friday
,3,4,17,Saturday
,3,4,26,Sunday
,3,4,8,Monday
,3,4,15,Tuesday
,3,4,16,Wednesday
,3,4,17,Thursday
,3,4,24,Friday
,3,4,20,Saturday
,3,4,23,Sunday
,3,4,3,Monday
,3,4,12,Tuesday
,3,4,13,Wednesday
,3,4,16,Thursday
,3,4,10,Friday
,3,4,11,Saturday
,3,4,27,Sunday
,3,4,16,Monday
,3,4,18,Tuesday
,3,4,38,Wednesday
,3,4,26,Thursday
,3,4,20,Friday
,3,4,30,Saturday
,3,4,28,Sunday
,3,4,20,Monday
,3,4,28,Tuesday
,3,4,17,Wednesday
,3,4,32,Thursday
,3,4,27,Friday
,3,4,15,Saturday
,3,4,35,Sunday
,3,4,19,Monday
,3,4,22,Tuesday
,3,4,14,Wednesday
,3,4,29,Thursday
,3,4,26,Friday
,3,4,31,Saturday
,3,4,27,Sunday
,3,4,18,Monday
,3,4,23,Tuesday
,3,4,25,Wednesday
,3,4,25,Thursday
,3,4,23,Friday
,3,4,29,Saturday
,3,4,30,Sunday
,3,4,16,Monday
,3,4,18,Tuesday
,3,4,31,Wednesday
,3,4,25,Thursday
,3,4,16,Friday
,3,4,27,Saturday
,3,4,32,Sunday
,3,4,23,Monday
,3,4,28,Tuesday
,3,4,22,Wednesday
,3,4,17,Thursday
,3,4,37,Friday
,3,4,23,Saturday
,3,4,37,Sunday
,3,4,28,Monday
,3,4,32,Tuesday
,3,4,30,Wednesday
,3,4,27,Thursday
,3,4,30,Friday
,3,4,31,Saturday
,3,4,30,Sunday
,3,4,24,Monday
,3,4,23,Tuesday
,3,4,29,Wednesday
,3,4,25,Thursday
,3,4,32,Friday
,3,4,27,Saturday
,3,4,25,Sunday
,3,4,23,Monday
,3,4,18,Tuesday
,3,4,22,Wednesday
,3,4,27,Thursday
,3,4,17,Friday
,3,4,35,Saturday
,3,4,26,Sunday
,3,4,13,Monday
,3,4,13,Tuesday
,3,4,17,Wednesday
,3,4,16,Thursday
,3,4,16,Friday
,3,4,15,Saturday
,3,4,18,Sunday
,3,4,9,Monday
,3,4,7,Tuesday
,3,4,18,Wednesday
,3,4,22,Thursday
,3,4,19,Friday
,3,4,23,Saturday
,3,4,17,Sunday
,3,4,14,Monday
,3,4,10,Tuesday
,3,4,19,Wednesday
,3,4,21,Thursday
,3,4,17,Friday
,3,4,23,Saturday
,3,4,19,Sunday
,3,4,5,Monday
,3,4,15,Tuesday
,3,4,20,Wednesday
,3,4,16,Thursday
,3,4,14,Friday
,3,4,20,Saturday
,3,4,14,Sunday
,3,4,14,Monday
,3,4,22,Tuesday
,3,4,15,Wednesday
,3,4,17,Thursday
,3,4,23,Friday
,3,4,40,Saturday
,3,4,27,Sunday
,3,4,17,Monday
,3,4,19,Tuesday
,3,4,26,Wednesday
,3,4,25,Thursday
,3,4,30,Friday
,3,4,31,Saturday
,3,4,37,Sunday
,3,4,20,Monday
,3,4,20,Tuesday
,3,4,24,Wednesday
,3,4,27,Thursday
,3,4,27,Friday
,3,4,27,Saturday
,3,4,24,Sunday
,3,4,16,Monday
,3,4,20,Tuesday
,3,4,20,Wednesday
,3,4,27,Thursday
,3,4,25,Friday
,3,4,27,Saturday
,3,4,28,Sunday
,3,4,22,Monday
,3,4,21,Tuesday
,3,4,14,Wednesday
,3,4,23,Thursday
,3,4,36,Friday
,3,4,24,Saturday
,3,4,33,Sunday
,3,4,18,Monday
,3,4,30,Tuesday
,3,4,28,Wednesday
,3,4,22,Thursday
,3,4,38,Friday
,3,4,27,Saturday
,3,4,29,Sunday
,3,4,19,Monday
,3,4,27,Tuesday
,3,4,28,Wednesday
,3,4,29,Thursday
,3,4,28,Friday
,3,4,26,Saturday
,3,4,25,Sunday
,3,4,25,Monday
,3,4,21,Tuesday
,3,4,19,Wednesday
,3,4,26,Thursday
,3,4,28,Friday
,3,4,31,Saturday
,3,4,39,Sunday
,3,4,27,Monday
,3,4,21,Tuesday
,3,4,24,Wednesday
,3,4,30,Thursday
,3,4,16,Friday
,3,4,30,Saturday
,3,4,41,Sunday
,3,4,20,Monday
,3,4,20,Tuesday
,3,4,15,Wednesday
,3,4,13,Thursday
,3,4,17,Friday
,3,4,20,Saturday
,3,4,23,Sunday
,3,4,15,Monday
,3,4,20,Tuesday
,3,4,18,Wednesday
,3,4,12,Thursday
,3,4,24,Friday
,3,4,23,Saturday
,3,4,24,Sunday
,3,4,13,Monday
,3,4,18,Tuesday
,3,4,15,Wednesday
,3,4,13,Thursday
,3,4,24,Friday
,3,4,18,Saturday
,3,4,14,Sunday
,3,4,7,Monday
,3,4,17,Tuesday
,3,4,17,Wednesday
,3,4,19,Thursday
,3,4,20,Friday
,3,4,20,Saturday
,3,4,22,Sunday
,3,4,15,Monday
,3,4,8,Tuesday
,3,4,13,Wednesday
,3,4,16,Thursday
,3,4,31,Saturday
,3,4,31,Sunday
,3,4,18,Monday
,3,4,19,Tuesday
,3,4,27,Wednesday
,3,4,33,Thursday
,3,4,21,Friday
,3,4,32,Saturday
,3,4,31,Sunday
,3,4,24,Monday
,3,4,23,Tuesday
,3,4,23,Wednesday
,3,4,20,Thursday
,3,4,33,Friday
,3,4,28,Saturday
,3,4,31,Sunday
,3,4,16,Monday
,3,4,39,Tuesday
,3,4,26,Wednesday
,3,4,31,Thursday
,3,4,17,Friday
,3,4,28,Saturday
,3,4,23,Sunday
,3,4,18,Monday
,3,4,26,Tuesday
,3,4,23,Wednesday
,3,4,17,Thursday
,3,4,27,Friday
,3,4,27,Saturday
,3,4,29,Sunday
,3,4,15,Monday
,3,4,24,Tuesday
,3,4,32,Wednesday
,3,4,33,Thursday
,3,4,38,Friday
,3,4,35,Saturday
,3,4,39,Sunday
,3,4,34,Monday
,3,4,22,Tuesday
,3,4,21,Wednesday
,3,4,34,Thursday
,3,4,31,Friday
,3,4,29,Saturday
,3,4,40,Sunday
,3,4,26,Monday
,3,4,21,Tuesday
,3,4,20,Wednesday
,3,4,22,Thursday
,3,4,29,Friday
,3,4,37,Saturday
,3,4,35,Sunday
,3,4,30,Monday
,3,4,38,Tuesday
,3,4,28,Wednesday
,3,4,23,Thursday
,3,4,29,Friday
,3,4,19,Saturday
,3,4,30,Sunday
,3,4,34,Monday
,3,4,18,Tuesday
,3,4,20,Wednesday
,3,4,21,Thursday
,3,4,18,Friday
,3,4,22,Saturday
,3,4,27,Sunday
,3,4,19,Monday
,3,4,19,Tuesday
,3,4,23,Wednesday
,3,4,22,Thursday
,3,4,19,Friday
,3,4,20,Saturday
,3,4,25,Sunday
,3,4,21,Monday
,3,4,14,Tuesday
,3,4,18,Wednesday
,3,4,23,Thursday
,3,4,31,Friday
,3,4,17,Saturday
,3,4,21,Sunday
,3,4,15,Monday
,3,4,22,Tuesday
,3,4,26,Wednesday
,3,4,26,Thursday
,3,4,17,Friday
,3,4,25,Saturday
,3,4,25,Sunday
,3,4,9,Monday
,3,4,18,Tuesday
,3,4,10,Wednesday
,3,4,15,Thursday
,3,4,23,Friday
,3,4,26,Saturday
,3,4,23,Sunday
,3,4,17,Monday
,3,4,34,Tuesday
,3,4,29,Wednesday
,3,4,20,Thursday
,3,4,20,Friday
,3,4,40,Saturday
,3,4,28,Sunday
,3,4,30,Monday
,3,4,23,Tuesday
,3,4,24,Wednesday
,3,4,35,Thursday
,3,4,34,Friday
,3,4,41,Saturday
,3,4,36,Sunday
,3,4,17,Monday
,3,4,26,Tuesday
,3,4,21,Wednesday
,3,4,14,Thursday
,3,4,24,Friday
,3,4,31,Saturday
,3,4,37,Sunday
,3,4,21,Monday
,3,4,28,Tuesday
,3,4,30,Wednesday
,3,4,28,Thursday
,3,4,40,Friday
,3,4,26,Saturday
,3,4,27,Sunday
,3,4,32,Monday
,3,4,23,Tuesday
,3,4,22,Wednesday
,3,4,30,Thursday
,3,4,28,Friday
,3,4,27,Saturday
,3,4,30,Sunday
,3,4,30,Monday
,3,4,30,Tuesday
,3,4,35,Wednesday
,3,4,32,Thursday
,3,4,34,Friday
,3,4,37,Saturday
,3,4,28,Sunday
,3,4,17,Monday
,3,4,25,Tuesday
,3,4,34,Wednesday
,3,4,25,Thursday
,3,4,30,Friday
,3,4,28,Saturday
,3,4,37,Sunday
,3,4,27,Monday
,3,4,26,Tuesday
,3,4,24,Wednesday
,3,4,32,Thursday
,3,4,31,Friday
,3,4,19,Saturday
,3,4,28,Sunday
,3,4,18,Monday
,3,4,22,Tuesday
,3,4,34,Wednesday
,3,4,31,Thursday
,3,4,24,Friday
,3,4,27,Saturday
,3,4,26,Sunday
,3,4,18,Monday
,3,4,27,Tuesday
,3,4,15,Wednesday
,3,4,30,Thursday
,3,4,28,Friday
,3,4,27,Saturday
,3,4,20,Sunday
,3,4,15,Monday
,3,4,17,Tuesday
,3,4,17,Wednesday
,3,4,26,Thursday
,3,4,20,Friday
,3,4,15,Saturday
,3,4,29,Sunday
,3,4,13,Monday
,3,4,16,Tuesday
,3,4,14,Wednesday
,3,4,19,Thursday
,3,4,21,Friday
,3,4,26,Saturday
,3,4,24,Sunday
,3,4,16,Monday
,3,4,18,Tuesday
,3,4,22,Wednesday
,3,4,18,Thursday
,3,4,25,Friday
,3,4,20,Saturday
,3,4,30,Sunday
,4,4,14,Tuesday
,4,4,16,Wednesday
,4,4,22,Thursday
,4,4,22,Friday
,4,4,15,Saturday
,4,4,26,Sunday
,4,4,12,Monday
,4,4,15,Tuesday
,4,4,14,Wednesday
,4,4,18,Thursday
,4,4,25,Friday
,4,4,21,Saturday
,4,4,24,Sunday
,4,4,11,Monday
,4,4,23,Tuesday
,4,4,18,Wednesday
,4,4,18,Thursday
,4,4,23,Friday
,4,4,18,Saturday
,4,4,18,Sunday
,4,4,9,Monday
,4,4,13,Tuesday
,4,4,22,Wednesday
,4,4,18,Thursday
,4,4,25,Friday
,4,4,17,Saturday
,4,4,25,Sunday
,4,4,19,Monday
,4,4,13,Tuesday
,4,4,25,Wednesday
,4,4,11,Thursday
,4,4,14,Friday
,4,4,23,Saturday
,4,4,24,Sunday
,4,4,20,Monday
,4,4,13,Tuesday
,4,4,16,Wednesday
,4,4,32,Thursday
,4,4,22,Friday
,4,4,22,Saturday
,4,4,23,Sunday
,4,4,17,Monday
,4,4,15,Tuesday
,4,4,24,Wednesday
,4,4,23,Thursday
,4,4,14,Friday
,4,4,19,Saturday
,4,4,33,Sunday
,4,4,17,Monday
,4,4,15,Tuesday
,4,4,26,Wednesday
,4,4,14,Thursday
,4,4,31,Friday
,4,4,25,Saturday
,4,4,33,Sunday
,4,4,23,Monday
,4,4,20,Tuesday
,4,4,21,Wednesday
,4,4,13,Thursday
,4,4,20,Friday
,4,4,23,Saturday
,4,4,19,Sunday
,4,4,8,Monday
,4,4,13,Tuesday
,4,4,12,Wednesday
,4,4,20,Thursday
,4,4,11,Friday
,4,4,14,Saturday
,4,4,19,Sunday
,4,4,11,Monday
,4,4,18,Tuesday
,4,4,11,Wednesday
,4,4,15,Thursday
,4,4,24,Friday
,4,4,23,Saturday
,4,4,18,Sunday
,4,4,12,Monday
,4,4,10,Tuesday
,4,4,15,Wednesday
,4,4,11,Thursday
,4,4,20,Friday
,4,4,19,Saturday
,4,4,15,Sunday
,4,4,9,Monday
,4,4,22,Tuesday
,4,4,19,Wednesday
,4,4,14,Thursday
,4,4,13,Friday
,4,4,15,Saturday
,4,4,15,Sunday
,4,4,12,Monday
,4,4,10,Tuesday
,4,4,27,Wednesday
,4,4,33,Thursday
,4,4,23,Friday
,4,4,33,Saturday
,4,4,19,Sunday
,4,4,17,Monday
,4,4,30,Tuesday
,4,4,18,Wednesday
,4,4,20,Thursday
,4,4,23,Friday
,4,4,17,Saturday
,4,4,21,Sunday
,4,4,24,Monday
,4,4,22,Tuesday
,4,4,14,Wednesday
,4,4,20,Thursday
,4,4,17,Friday
,4,4,16,Saturday
,4,4,21,Sunday
,4,4,19,Monday
,4,4,16,Tuesday
,4,4,8,Wednesday
,4,4,20,Thursday
,4,4,24,Friday
,4,4,36,Saturday
,4,4,22,Sunday
,4,4,19,Monday
,4,4,24,Tuesday
,4,4,16,Wednesday
,4,4,18,Thursday
,4,4,36,Friday
,4,4,31,Saturday
,4,4,24,Sunday
,4,4,18,Monday
,4,4,29,Tuesday
,4,4,22,Wednesday
,4,4,25,Thursday
,4,4,20,Friday
,4,4,20,Saturday
,4,4,29,Sunday
,4,4,21,Monday
,4,4,13,Tuesday
,4,4,18,Wednesday
,4,4,24,Thursday
,4,4,19,Friday
,4,4,32,Saturday
,4,4,30,Sunday
,4,4,21,Monday
,4,4,20,Tuesday
,4,4,22,Wednesday
,4,4,25,Thursday
,4,4,33,Friday
,4,4,23,Saturday
,4,4,26,Sunday
,4,4,15,Monday
,4,4,24,Tuesday
,4,4,21,Wednesday
,4,4,16,Thursday
,4,4,25,Friday
,4,4,23,Saturday
,4,4,21,Sunday
,4,4,12,Monday
,4,4,15,Tuesday
,4,4,16,Wednesday
,4,4,18,Thursday
,4,4,6,Friday
,4,4,22,Saturday
,4,4,19,Sunday
,4,4,16,Monday
,4,4,20,Tuesday
,4,4,14,Wednesday
,4,4,21,Thursday
,4,4,16,Friday
,4,4,21,Saturday
,4,4,21,Sunday
,4,4,12,Monday
,4,4,13,Tuesday
,4,4,21,Wednesday
,4,4,19,Thursday
,4,4,23,Friday
,4,4,27,Saturday
,4,4,31,Sunday
,4,4,6,Monday
,4,4,13,Tuesday
,4,4,17,Wednesday
,4,4,18,Thursday
,4,4,11,Friday
,4,4,18,Saturday
,4,4,25,Sunday
,4,4,16,Monday
,4,4,16,Tuesday
,4,4,9,Wednesday
,4,4,19,Thursday
,4,4,33,Friday
,4,4,23,Saturday
,4,4,30,Sunday
,4,4,12,Monday
